Result,name,Context
fit_descendant_coords updated center (mean).,3645,"lon=22.949911111, lat=37.932409722"
✅ UPDATED in military_events table,3696,"lon=-0.984166666, lat=37.601944444"
fit_descendant_coords updated center (mean).,3696,"lon=-0.984166666, lat=37.601944444"
✅ UPDATED in military_events table,3737,"lon=-0.5632388885, lat=51.978622222"
fit_descendant_coords updated center (mean).,3737,"lon=-0.5632388885, lat=51.978622222"
✅ UPDATED in military_events table,3780,"lon=-0.839861111, lat=40.532638610999996"
fit_descendant_coords updated center (mean).,3780,"lon=-0.839861111, lat=40.532638610999996"
✅ UPDATED in military_events table,3840,"lon=17.605138722, lat=43.6995835"
fit_descendant_coords updated center (mean).,3840,"lon=17.605138722, lat=43.6995835"
✅ UPDATED in military_events table,3937,"lon=-3.0742652775000003, lat=36.8762277775"
fit_descendant_coords updated center (mean).,3937,"lon=-3.0742652775000003, lat=36.8762277775"
✅ UPDATED in military_events table,4042,"lon=36.7085, lat=46.05"
fit_descendant_coords updated center (mean).,4042,"lon=36.7085, lat=46.05"
✅ UPDATED in military_events table,4058,"lon=33.611390334999996, lat=44.530389889999995"
fit_descendant_coords updated center (mean).,4058,"lon=33.611390334999996, lat=44.530389889999995"
✅ UPDATED in military_events table,4122,"lon=20.928573333, lat=44.81628683300001"
fit_descendant_coords updated center (mean).,4122,"lon=20.928573333, lat=44.81628683300001"
✅ UPDATED in military_events table,4149,"lon=43.909861111, lat=41.666527777"
fit_descendant_coords updated center (mean).,4149,"lon=43.909861111, lat=41.666527777"
✅ UPDATED in military_events table,4189,"lon=37.7376388885, lat=34.853194443999996"
fit_descendant_coords updated center (mean).,4189,"lon=37.7376388885, lat=34.853194443999996"
✅ UPDATED in military_events table,4222,"lon=11.7040616665, lat=44.3303666665"
fit_descendant_coords updated center (mean).,4222,"lon=11.7040616665, lat=44.3303666665"
✅ UPDATED in military_events table,4342,"lon=5.4806799999999996, lat=53.043665000000004"
fit_descendant_coords updated center (mean).,4342,"lon=5.4806799999999996, lat=53.043665000000004"
✅ UPDATED in military_events table,4361,"lon=27.9126668885, lat=46.2595696665"
fit_descendant_coords updated center (mean).,4361,"lon=27.9126668885, lat=46.2595696665"
✅ UPDATED in military_events table,4384,"lon=12.842777777, lat=54.9963888885"
fit_descendant_coords updated center (mean).,4384,"lon=12.842777777, lat=54.9963888885"
✅ UPDATED in military_events table,4391,"lon=-3.1858166665, lat=40.858808333"
fit_descendant_coords updated center (mean).,4391,"lon=-3.1858166665, lat=40.858808333"
✅ UPDATED in military_events table,4402,"lon=25.335694445, lat=54.807916665"
fit_descendant_coords updated center (mean).,4402,"lon=25.335694445, lat=54.807916665"
✅ UPDATED in military_events table,4405,"lon=34.1597944455, lat=48.141773610499996"
fit_descendant_coords updated center (mean).,4405,"lon=34.1597944455, lat=48.141773610499996"
✅ UPDATED in military_events table,4428,"lon=16.369794444, lat=44.34665"
fit_descendant_coords updated center (mean).,4428,"lon=16.369794444, lat=44.34665"
✅ UPDATED in military_events table,4486,"lon=9.357085, lat=49.055283333000006"
fit_descendant_coords updated center (mean).,4486,"lon=9.357085, lat=49.055283333000006"
✅ UPDATED in military_events table,4612,"lon=-1.287361111, lat=48.034722222"
fit_descendant_coords updated center (mean).,4612,"lon=-1.287361111, lat=48.034722222"
✅ UPDATED in military_events table,4624,"lon=-70.69597350000001, lat=19.298853"
fit_descendant_coords updated center (mean).,4624,"lon=-70.69597350000001, lat=19.298853"
✅ UPDATED in military_events table,4638,"lon=12.8037666665, lat=42.7196"
fit_descendant_coords updated center (mean).,4638,"lon=12.8037666665, lat=42.7196"
✅ UPDATED in military_events table,4691,"lon=9.16, lat=45.1913902775"
fit_descendant_coords updated center (mean).,4691,"lon=9.16, lat=45.1913902775"
✅ UPDATED in military_events table,4714,"lon=-1.4617166664999999, lat=49.6619388885"
fit_descendant_coords updated center (mean).,4714,"lon=-1.4617166664999999, lat=49.6619388885"
✅ UPDATED in military_events table,4778,"lon=9.40986111, lat=42.05013889"
fit_descendant_coords updated center (mean).,4778,"lon=9.40986111, lat=42.05013889"
✅ UPDATED in military_events table,4789,"lon=63.4379166665, lat=38.8813888885"
fit_descendant_coords updated center (mean).,4789,"lon=63.4379166665, lat=38.8813888885"
✅ UPDATED in military_events table,4795,"lon=56.049988888499996, lat=20.0444388885"
fit_descendant_coords updated center (mean).,4795,"lon=56.049988888499996, lat=20.0444388885"
✅ UPDATED in military_events table,4840,"lon=15.72570537, lat=58.53060139"
fit_descendant_coords updated center (mean).,4840,"lon=15.72570537, lat=58.53060139"
✅ UPDATED in military_events table,4964,"lon=43.1062499995, lat=38.487222221500005"
fit_descendant_coords updated center (mean).,4964,"lon=43.1062499995, lat=38.487222221500005"
✅ UPDATED in military_events table,4990,"lon=-106.07708333299999, lat=24.4684722215"
fit_descendant_coords updated center (mean).,4990,"lon=-106.07708333299999, lat=24.4684722215"
✅ UPDATED in military_events table,5031,"lon=11.224025000000001, lat=52.06315"
fit_descendant_coords updated center (mean).,5031,"lon=11.224025000000001, lat=52.06315"
✅ UPDATED in military_events table,5059,"lon=3.285561111, lat=46.199566666500004"
fit_descendant_coords updated center (mean).,5059,"lon=3.285561111, lat=46.199566666500004"
✅ UPDATED in military_events table,5318,"lon=6.966944445999999, lat=52.2866666665"
fit_descendant_coords updated center (mean).,5318,"lon=6.966944445999999, lat=52.2866666665"
✅ UPDATED in military_events table,5476,"lon=5.81013611, lat=47.005244445"
fit_descendant_coords updated center (mean).,5476,"lon=5.81013611, lat=47.005244445"
✅ UPDATED in military_events table,5551,"lon=8.55026539, lat=47.196958554999995"
fit_descendant_coords updated center (mean).,5551,"lon=8.55026539, lat=47.196958554999995"
✅ UPDATED in military_events table,5674,"lon=135.4498, lat=34.6259"
fit_descendant_coords updated center (mean).,5674,"lon=135.4498, lat=34.6259"
✅ UPDATED in military_events table,5682,"lon=18.669449999999998, lat=54.228049999999996"
fit_descendant_coords updated center (mean).,5682,"lon=18.669449999999998, lat=54.228049999999996"
✅ UPDATED in military_events table,5723,"lon=129.328033333, lat=35.55233"
fit_descendant_coords updated center (mean).,5723,"lon=129.328033333, lat=35.55233"
✅ UPDATED in military_events table,5806,"lon=-119.34389999999999, lat=39.786935"
fit_descendant_coords updated center (mean).,5806,"lon=-119.34389999999999, lat=39.786935"
✅ UPDATED in military_events table,5830,"lon=-73.77799999999999, lat=40.9595"
fit_descendant_coords updated center (mean).,5830,"lon=-73.77799999999999, lat=40.9595"
✅ UPDATED in military_events table,5910,"lon=-105.34326, lat=33.8354"
fit_descendant_coords updated center (mean).,5910,"lon=-105.34326, lat=33.8354"
✅ UPDATED in military_events table,5919,"lon=-110.990944445, lat=31.407805555"
fit_descendant_coords updated center (mean).,5919,"lon=-110.990944445, lat=31.407805555"
✅ UPDATED in military_events table,5924,"lon=-102.0559744, lat=33.4624225"
fit_descendant_coords updated center (mean).,5924,"lon=-102.0559744, lat=33.4624225"
✅ UPDATED in military_events table,5940,"lon=-109.81, lat=37.63"
fit_descendant_coords updated center (mean).,5940,"lon=-109.81, lat=37.63"
✅ UPDATED in military_events table,5961,"lon=-106.157361111, lat=45.7665277775"
fit_descendant_coords updated center (mean).,5961,"lon=-106.157361111, lat=45.7665277775"
✅ UPDATED in military_events table,5966,"lon=-106.694, lat=46.32985"
fit_descendant_coords updated center (mean).,5966,"lon=-106.694, lat=46.32985"
✅ UPDATED in military_events table,5982,"lon=-102.460694444, lat=43.0840277775"
fit_descendant_coords updated center (mean).,5982,"lon=-102.460694444, lat=43.0840277775"
✅ UPDATED in military_events table,5987,"lon=-118.9279166675, lat=46.893472221500005"
fit_descendant_coords updated center (mean).,5987,"lon=-118.9279166675, lat=46.893472221500005"
✅ UPDATED in military_events table,5999,"lon=-102.1576125, lat=37.048620835"
fit_descendant_coords updated center (mean).,5999,"lon=-102.1576125, lat=37.048620835"
✅ UPDATED in military_events table,6009,"lon=-101.383972222, lat=35.385705555499996"
fit_descendant_coords updated center (mean).,6009,"lon=-101.383972222, lat=35.385705555499996"
✅ UPDATED in military_events table,6093,"lon=42.5422222215, lat=42.3432222215"
fit_descendant_coords updated center (mean).,6093,"lon=42.5422222215, lat=42.3432222215"
✅ UPDATED in military_events table,6327,"lon=48.938749999500004, lat=39.666944443999995"
fit_descendant_coords updated center (mean).,6327,"lon=48.938749999500004, lat=39.666944443999995"
fit_descendant_coords skipped.,6537,No valid descendant coordinates found.
✅ UPDATED in military_events table,6555,"lon=76.5, lat=31.23"
fit_descendant_coords updated center (mean).,6555,"lon=76.5, lat=31.23"
✅ UPDATED in military_events table,6735,"lon=9.35403, lat=42.51985"
fit_descendant_coords updated center (mean).,6735,"lon=9.35403, lat=42.51985"
✅ UPDATED in military_events table,6757,"lon=-57.2784902775, lat=-34.676470832999996"
fit_descendant_coords updated center (mean).,6757,"lon=-57.2784902775, lat=-34.676470832999996"
✅ UPDATED in military_events table,6814,"lon=27.5930555555, lat=63.029166666500004"
fit_descendant_coords updated center (mean).,6814,"lon=27.5930555555, lat=63.029166666500004"
✅ UPDATED in military_events table,6837,"lon=14.947097222, lat=50.996145833"
fit_descendant_coords updated center (mean).,6837,"lon=14.947097222, lat=50.996145833"
✅ UPDATED in military_events table,7028,"lon=-79.8118055555, lat=40.402777777500006"
fit_descendant_coords updated center (mean).,7028,"lon=-79.8118055555, lat=40.402777777500006"
 fit_descendants_data skipped.,7040,No descendants found.
✅ UPDATED in military_events table,7064,"lon=76.69028889, lat=12.42397222"
fit_descendant_coords updated center (mean).,7064,"lon=76.69028889, lat=12.42397222"
✅ UPDATED in military_events table,7178,"lon=-71.290972222, lat=42.459305555"
fit_descendant_coords updated center (mean).,7178,"lon=-71.290972222, lat=42.459305555"
✅ UPDATED in military_events table,7341,"lon=27.6, lat=-29.32"
fit_descendant_coords updated center (mean).,7341,"lon=27.6, lat=-29.32"
✅ UPDATED in military_events table,7766,"lon=9.558335, lat=45.29165"
fit_descendant_coords updated center (mean).,7766,"lon=9.558335, lat=45.29165"
✅ UPDATED in military_events table,7853,"lon=4.682083333, lat=52.7"
fit_descendant_coords updated center (mean).,7853,"lon=4.682083333, lat=52.7"
✅ UPDATED in military_events table,8348,"lon=37.316666666, lat=44.894444444"
fit_descendant_coords updated center (mean).,8348,"lon=37.316666666, lat=44.894444444"
✅ UPDATED in military_events table,8373,"lon=-1.424679444, lat=37.171222777500006"
fit_descendant_coords updated center (mean).,8373,"lon=-1.424679444, lat=37.171222777500006"
✅ UPDATED in military_events table,8458,"lon=27.7, lat=33.6"
fit_descendant_coords updated center (mean).,8458,"lon=27.7, lat=33.6"
✅ UPDATED in military_events table,8616,"lon=-0.883333333, lat=41.65"
fit_descendant_coords updated center (mean).,8616,"lon=-0.883333333, lat=41.65"
✅ UPDATED in military_events table,8747,"lon=4.698916666500001, lat=12.994222222000001"
fit_descendant_coords updated center (mean).,8747,"lon=4.698916666500001, lat=12.994222222000001"
✅ UPDATED in military_events table,8938,"lon=-58.192777777, lat=-26.604444444"
fit_descendant_coords updated center (mean).,8938,"lon=-58.192777777, lat=-26.604444444"
✅ UPDATED in military_events table,8947,"lon=-68.24133032, lat=10.982352514999999"
fit_descendant_coords updated center (mean).,8947,"lon=-68.24133032, lat=10.982352514999999"
✅ UPDATED in military_events table,8958,"lon=46.1127894, lat=23.8086305"
fit_descendant_coords updated center (mean).,8958,"lon=46.1127894, lat=23.8086305"
✅ UPDATED in military_events table,9226,"lon=93.668333335, lat=20.128333335"
fit_descendant_coords updated center (mean).,9226,"lon=93.668333335, lat=20.128333335"
✅ UPDATED in military_events table,9288,"lon=-16.733333335, lat=13.941666668"
fit_descendant_coords updated center (mean).,9288,"lon=-16.733333335, lat=13.941666668"
✅ UPDATED in military_events table,9409,"lon=-4.229, lat=37.9801611105"
fit_descendant_coords updated center (mean).,9409,"lon=-4.229, lat=37.9801611105"
✅ UPDATED in military_events table,9488,"lon=-70.96515555549999, lat=-19.4826388885"
fit_descendant_coords updated center (mean).,9488,"lon=-70.96515555549999, lat=-19.4826388885"
✅ UPDATED in military_events table,9521,"lon=35.229861110499996, lat=33.243333332999995"
fit_descendant_coords updated center (mean).,9521,"lon=35.229861110499996, lat=33.243333332999995"
✅ UPDATED in military_events table,9572,"lon=-69.44635235000001, lat=-17.310887144"
fit_descendant_coords updated center (mean).,9572,"lon=-69.44635235000001, lat=-17.310887144"
✅ UPDATED in military_events table,9815,"lon=114.460702, lat=-2.2693705"
fit_descendant_coords updated center (mean).,9815,"lon=114.460702, lat=-2.2693705"
✅ UPDATED in military_events table,9922,"lon=-79.98675, lat=37.976524999999995"
fit_descendant_coords updated center (mean).,9922,"lon=-79.98675, lat=37.976524999999995"
✅ UPDATED in military_events table,10498,"lon=8.681666666, lat=50.110277777"
fit_descendant_coords updated center (mean).,10498,"lon=8.681666666, lat=50.110277777"
✅ UPDATED in military_events table,10503,"lon=138.83026388849999, lat=37.559069444"
fit_descendant_coords updated center (mean).,10503,"lon=138.83026388849999, lat=37.559069444"
✅ UPDATED in military_events table,10532,"lon=140.608164444, lat=41.8651788885"
fit_descendant_coords updated center (mean).,10532,"lon=140.608164444, lat=41.8651788885"
✅ UPDATED in military_events table,10623,"lon=38.7803, lat=14.923316665"
